,open,high,low,close,volume
2010-09-06,27.997285882219234,28.10214040357114,27.895145478648093,28.0,1477169
2010-09-07,28.04063769844535,28.087923507517168,27.952714190928184,28.0,1753908
2010-09-08,28.011231882363177,28.019141833195874,27.992090049167302,28.0,1299451
2010-09-09,27.882552874978142,28.011242717219496,27.871310157758646,28.0,3119595
2010-09-10,27.918642726779908,28.17233254422934,27.746310182550566,28.0,3095665
2010-09-13,28.059474247898393,28.15831092744957,27.901163320448823,28.0,4370049
2010-09-14,27.92303170421573,28.318057122006103,27.60497458220963,28.0,1171458
2010-09-15,27.756784044421927,28.183616941421842,27.573167103000085,28.0,2002876
2010-09-16,28.242891357800104,28.402100402494476,27.84079095530563,28.0,3194526
2010-09-17,28.160175640278087,28.269250675617343,27.890924964660744,28.0,1338080
2010-09-20,27.976817431736468,28.332960220231477,27.64385721150499,28.0,2260727
2010-09-21,27.97313711344758,28.239390797527903,27.733746315919678,28.0,5028599
2010-09-22,28.205570586901334,28.306540147473314,27.89903043942802,28.0,2016079
2010-09-23,27.88573233772735,28.042941343560457,27.842790994166894,28.0,1110502
2010-09-24,27.827999079260046,28.168004404005064,27.659994675254982,28.0,3087328
2010-09-27,27.8871129415212,28.083471503379055,27.803641438142144,28.0,1830269
2010-09-28,28.094653028066414,28.328885382258907,27.765767645807507,28.0,2237334
2010-09-29,28.297615660437543,28.746164452875178,27.551451207562366,28.0,2031029
2010-09-30,28.046746311650526,28.12792274113632,27.918823570514206,28.0,3486703
2010-10-01,27.822630053412922,28.480662048478834,27.34196800493409,28.0,1974140
2010-10-04,28.130522626675674,28.17148320866292,27.959039418012754,28.0,1764971
2010-10-05,27.782454265014763,28.325135340540374,27.45731892447439,28.0,3092850
2010-10-06,28.000573814460886,28.15686525332216,27.843708561138726,28.0,1680408
2010-10-07,28.053411693794615,28.22349900428221,27.829912689512405,28.0,2290022
2010-10-08,27.99487906930744,28.135099383645088,27.859779685662353,28.0,1362665
2010-10-11,27.93596590816039,28.162518396870833,27.773447511289557,28.0,2831870
2010-10-12,27.69034609211113,28.094172641137916,27.596173450973215,28.0,1860469
2010-10-13,27.9210853084723,28.154815805502803,27.766269502969497,28.0,1189457
2010-10-14,28.18398106191296,28.238338150320477,27.945642911592483,28.0,1147948
2010-10-15,27.945830295622915,28.150895821522077,27.794934474100838,28.0,1690929
2010-10-18,28.244670835770236,28.47700167326779,27.767669162502447,28.0,1860125
2010-10-19,27.955065648903037,28.08264150971674,27.872424139186297,28.0,1711241
2010-10-20,28.190281192913947,28.44453858786007,27.745742605053877,28.0,2961196
2010-10-21,28.120076267680496,28.52001491520365,27.600061352476846,28.0,1934305
2010-10-22,27.78756737806538,28.167537646777042,27.620029731288337,28.0,1487864
2010-10-25,27.80563597685267,28.255065280020784,27.550570696831887,28.0,1907884
2010-10-26,27.977911637649292,28.441449403542453,27.53646223410684,28.0,2589457
2010-10-27,27.718871139085422,28.05882596966528,27.660045169420144,28.0,1438279
2010-10-28,27.797117441516065,28.000698455579414,27.79641898593665,28.0,2124119
2010-10-29,28.178124729656677,28.235384017858305,27.942740711798372,28.0,2401274
2010-11-01,27.92667398238558,28.14713531104009,27.77953867134549,28.0,1304437
2010-11-02,27.961616341535404,28.144264081897106,27.817352259638298,28.0,1800271
2010-11-03,28.093356332170366,28.368428224632257,27.72492810753811,28.0,1204028
2010-11-04,28.041153143504886,28.088283556685216,27.95286958681967,28.0,1651656
2010-11-05,27.997173618832253,28.179494507069723,27.81767911176253,28.0,1755346
2010-11-08,27.903251359674904,28.00294330561317,27.900308054061735,28.0,1734170
2010-11-09,28.24131134639969,28.543183526901885,27.698127819497806,28.0,1732124
2010-11-10,27.92819155535106,28.133089727309617,27.795101828041442,28.0,1736842
2010-11-11,27.871414136642887,28.15016876449809,27.721245372144796,28.0,1730067
2010-11-12,28.235547007526087,28.381841321943917,27.85370568558217,28.0,2525373
2010-11-15,27.901496521461212,28.107204469812356,27.794292051648856,28.0,3688700
2010-11-16,28.04386918504292,28.086696180156206,27.957173004886712,28.0,1719578
2010-11-17,27.936047132505234,28.220810444196655,27.71523668830858,28.0,1433164
2010-11-18,27.85481450711441,28.658795569454615,27.196018937659794,28.0,2464608
2010-11-19,27.762568843612073,28.062631117219258,27.699937726392815,28.0,3146909
2010-11-22,28.061801476826243,28.5169856828417,27.544815793984544,28.0,2802839
2010-11-23,28.0047191532255,28.124645166700127,27.880073986525375,28.0,2324797
2010-11-24,27.961556861730017,28.239020356870334,27.722536504859683,28.0,1741263
2010-11-25,28.067576645900193,28.56454334959679,27.503033296303403,28.0,2713491
2010-11-26,28.113147710488224,28.501377265973215,27.61177044451501,28.0,1597246
2010-11-29,27.98186793523957,28.130810741563185,27.851057193676386,28.0,1888017
2010-11-30,27.696401981997205,28.042875678870107,27.653526303127098,28.0,2709880
2010-12-01,27.854678230956765,28.25836937676121,27.596308854195556,28.0,2430828
2010-12-02,27.80755162311341,28.1354919819081,27.672059641205312,28.0,2629644
2010-12-03,27.85494060434455,28.191655912549233,27.663284691795315,28.0,3022200
2010-12-06,27.87743507991139,28.063397188019565,27.814037891891825,28.0,1549370
2010-12-07,27.881098445992055,28.060704351516936,27.82039409447512,28.0,1399961
2010-12-08,27.934840832010043,28.236070797042697,27.698770034967346,28.0,1499697
2010-12-09,28.00535572515529,28.174520204262286,27.830835520893004,28.0,2733476
2010-12-10,27.987542441633902,28.249603460376445,27.737938981257457,28.0,3127923
2010-12-13,28.062022059666972,28.25651899320862,27.805503066458353,28.0,2105086
2010-12-14,28.036062650834236,28.070376402182962,27.965686248651274,28.0,2144401
2010-12-15,27.87517892652169,28.643686776681076,27.231492149840616,28.0,1321594
2010-12-16,27.924635814436577,28.11934220225872,27.805293612177856,28.0,2609942
2010-12-17,28.584265036914694,28.659020448115267,27.925244588799426,28.0,2419392
2010-12-20,28.16922165119498,28.288816461874262,27.88040518932072,28.0,2147261
2010-12-21,28.218332410804923,28.601541907365355,27.616790503439567,28.0,1885479
2010-12-22,28.007149846837414,28.339909971569227,27.667239875268187,28.0,1582401
2010-12-23,28.158876218604064,28.21616433372734,27.942711884876726,28.0,2641889
2010-12-24,28.032502474043962,28.078300433244006,27.954202040799956,28.0,1714458
2010-12-27,28.094046909027796,28.162777554770653,27.931269354257143,28.0,1903889
2010-12-28,27.975138499952394,28.12709321501241,27.84804528493998,28.0,1183147
2010-12-29,28.2681130627008,28.3536554696621,27.914457593038698,28.0,2554524
2010-12-30,27.82022670376646,28.01468897670429,27.80553772706217,28.0,2460063
2010-12-31,28.212165175804547,28.353658150257157,27.85850702554739,28.0,2961763
2011-01-03,28.156561596752237,28.247339920871987,27.909221675880246,28.0,2248711
2011-01-04,28.154766128408298,28.365958184949765,27.788807943458533,28.0,1282545
2011-01-05,27.887397898196816,28.075861049725603,27.811536848471214,28.0,2926855
2011-01-06,28.021828755628412,28.11583260331305,27.905996152315364,28.0,3040510
2011-01-07,28.057359041053004,28.192110223353527,27.865248817699477,28.0,1455200
2011-01-10,27.90674727603269,28.06755014709531,27.83919712893738,28.0,2490114
2011-01-11,27.86288735355675,28.065053863975237,27.797833489581514,28.0,2981022
2011-01-12,28.02613809185605,28.121816777709423,27.904321314146628,28.0,1315978
2011-01-13,28.101320134063368,28.12785030103972,27.973469833023646,28.0,3040926
2011-01-14,27.975452780274615,28.170026147863002,27.805426632411613,28.0,2313279
2011-01-17,28.370290312897666,28.836681997524185,27.53360831537348,28.0,1696040
2011-01-18,28.20068972577825,28.310656605674883,27.890033120103368,28.0,1636216
2011-01-19,28.083166508452347,28.201620419454645,27.881546088997702,28.0,1842760
2011-01-20,28.002304690342612,28.284410873822246,27.717893816520366,28.0,2943463
2011-01-21,27.737512661831815,28.2049858256663,27.532526836165516,28.0,2468945
2011-01-24,27.8231156953534,28.117911614571163,27.705204080782238,28.0,1506518
2011-01-25,28.120048704705543,28.381416287850364,27.73863241685518,28.0,1346504
2011-01-26,27.936289918474635,28.083956954769295,27.85233296370534,28.0,2337112
2011-01-27,28.01312655486255,28.356455661360854,27.656670893501694,28.0,2607415
2011-01-28,28.043559917808953,28.11016678571136,27.933393132097592,28.0,1374213
2011-01-31,28.049062506810056,28.101646287407803,27.947416219402253,28.0,2096389
2011-02-01,27.898469445236167,28.18116877655533,27.717300668680835,28.0,4794988
2011-02-02,28.099192684347084,28.17401929175387,27.925173392593216,28.0,2695834
2011-02-03,28.046508773497166,28.281031508410102,27.765477265087064,28.0,3199085
2011-02-04,27.927340630731333,28.258707142337254,27.66863348839408,28.0,1503127
2011-02-07,28.159322415888347,28.33751902104544,27.821803394842906,28.0,2338980
2011-02-08,28.14990931498737,28.335410193213686,27.814499121773682,28.0,1925639
2011-02-09,28.15712733829067,28.185876621956282,27.97125071633439,28.0,1885467
2011-02-10,27.998499866701927,28.115764006022633,27.882735860679293,28.0,2245250
2011-02-11,27.882518775028213,28.302821206512103,27.57969756851611,28.0,1922969
2011-02-14,27.891184851981215,28.477506626081865,27.41367822589935,28.0,1777133
2011-02-15,28.246572024626946,28.31653925665521,27.930032767971735,28.0,3929281
2011-02-16,28.054696761081864,28.09723215123614,27.957464609845726,28.0,1735739
2011-02-17,28.0670202246846,28.30940127090245,27.757618953782153,28.0,3328228
2011-02-18,27.997500230909182,28.082269341821505,27.915230889087677,28.0,1981641
2011-02-21,27.892130233052,28.14780557736736,27.74432465568464,28.0,2180429
2011-02-22,28.213536226016185,28.376152384083117,27.837383841933068,28.0,2425850
2011-02-23,28.07098450398452,28.144090295827617,27.926894208156902,28.0,1695812
2011-02-24,27.997891603813542,28.006839184160636,27.991052419652906,28.0,3202140
2011-02-25,28.00600138324864,28.166761551453227,27.839239831795414,28.0,1837451
2011-02-28,28.02329389337728,28.03538508417097,27.98790880920631,28.0,1339572
2011-03-01,27.790105638173983,28.203987169752036,27.586118468421947,28.0,2165934
2011-03-02,28.032275803130766,28.0806335135862,27.951642289544566,28.0,2058437
2011-03-03,27.79064491081529,28.302650403009384,27.487994507805904,28.0,2887632
2011-03-04,27.980775826348214,28.255738083505026,27.72503774284319,28.0,1413209
2011-03-07,28.05471560655235,28.297343628626678,27.757371977925672,28.0,1999384
2011-03-08,28.335804595971013,28.457543483973016,27.878261111997997,28.0,2813570
2011-03-09,28.044877480261405,28.294251682246284,27.750625798015122,28.0,1596604
2011-03-10,27.735098305326275,28.04103757933831,27.694060725987963,28.0,1760331
2011-03-11,28.23522368680568,28.23946482544972,27.99575886135596,28.0,1547549
2011-03-14,27.921221307729702,28.178762544802613,27.74245876292709,28.0,2104822
2011-03-15,28.026881314804054,28.1760104027893,27.850870912014756,28.0,1150157
2011-03-16,28.069869405318734,28.146082452288468,27.923786953030266,28.0,2136562
2011-03-17,27.880863522649218,28.42324486810253,27.45761865454669,28.0,1406977
2011-03-18,28.149202649110382,28.16175156276059,27.987451086349793,28.0,1953058
2011-03-21,27.918365897828245,28.1863346492612,27.732031248567043,28.0,769155
2011-03-22,27.977845124444254,28.264669839672504,27.71317528477175,28.0,2027331
2011-03-23,27.904718080037156,28.311454485246976,27.59326359479018,28.0,2052044
2011-03-24,27.831087572423712,28.323603009245325,27.507484563178387,28.0,2838124
2011-03-25,28.10932087725967,28.362809404521983,27.746511472737687,28.0,1323079
2011-03-28,28.134572571930008,28.21374035221832,27.920832219711688,28.0,1777010
2011-03-29,27.890599806006588,28.268074600583223,27.622525205423365,28.0,2226199
2011-03-30,28.13322382505582,28.219709057036866,27.913514768018953,28.0,2307208
2011-03-31,27.703938156447755,28.208884872246287,27.495053284201468,28.0,2137863
2011-04-01,28.137032108070912,28.237747110550945,27.899284997519967,28.0,1899123
2011-04-04,28.28848545027455,28.639292937447383,27.649192512827167,28.0,1344797
2011-04-05,27.95820657802261,28.334269634964237,27.623936943058375,28.0,2525579
2011-04-06,28.114219007299322,28.329192608692285,27.785026398607037,28.0,2843763
2011-04-07,27.849915682459336,28.042626178454366,27.80728950400497,28.0,2324442
2011-04-08,27.991199608869547,28.128957510897912,27.862242097971635,28.0,1781569
2011-04-11,27.968002274420176,28.07899115505386,27.889011119366316,28.0,2725871
2011-04-12,27.75865772667794,28.279748870459073,27.478908856218865,28.0,2099944
2011-04-13,28.18014035722576,28.225885207277496,27.954255149948263,28.0,2114633
2011-04-14,28.048148950867585,28.097402041165353,27.950746909702232,28.0,2144521
2011-04-15,28.094128038583246,28.148594302831825,27.94553373575142,28.0,1202716
2011-04-18,27.864165494206595,28.09039819376343,27.773767300443165,28.0,1115318
2011-04-19,28.15273108060511,28.20068684848394,27.95204423212117,28.0,979118
2011-04-20,28.102508482151322,28.12006295373989,27.982445528411432,28.0,1368434
2011-04-21,28.050015609388016,28.395374089181914,27.654641520206102,28.0,2519197
2011-04-22,27.901780968204537,28.148442991707682,27.753337976496855,28.0,2217928
2011-04-25,28.024877270228693,28.38401208203654,27.64086518819215,28.0,2332722
2011-04-26,27.96046940384892,28.095487841477883,27.864981562371035,28.0,1559562
2011-04-27,27.903227598075173,28.062596090608153,27.84063150746702,28.0,1452929
2011-04-28,28.062409229938535,28.273950661499146,27.78845856843939,28.0,1524123
2011-04-29,28.059526575924206,28.063960053356578,27.99556652256763,28.0,1874862
2011-05-02,28.165214311657678,28.285440735912555,27.879773575745123,28.0,2542846
2011-05-03,27.86369211036827,28.197408451357205,27.666283659011064,28.0,2166860
2011-05-04,28.123021496080394,28.34534832544481,27.777673170635584,28.0,1199373
2011-05-05,27.988033376950135,28.275137312539236,27.7128960644109,28.0,1997119
2011-05-06,27.73358466618265,28.038860110673657,27.694724555508994,28.0,1352630
2011-05-09,27.831064556616006,28.186815895354655,27.64424866126135,28.0,1263939
2011-05-10,27.846639541606503,28.245212444262837,27.601427097343667,28.0,2292518
2011-05-11,27.789588030775228,28.00882134120055,27.780766689574676,28.0,1705633
2011-05-12,28.00288382164137,28.17460988665403,27.82827393498734,28.0,1936680
2011-05-13,27.89130555360108,28.318789591721224,27.572515961879855,28.0,1431491
2011-05-16,28.004498211685405,28.28371598854372,27.720782223141686,28.0,1951647
2011-05-17,28.132362739402588,28.21283460805588,27.91952813134671,28.0,2536172
2011-05-18,28.214836913314155,28.42914676982757,27.785690143486583,28.0,3118722
